trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN6438F3511446:2024-11-29T10:03:28Z,17:37:00,17:41:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6438F3511446:2024-11-29T10:03:28Z,18:02:00,18:14:00,StopPoint:OCETGV INOUI-87741645,4,,0,0,
OCESN6438F3511446:2024-11-29T10:03:28Z,18:53:00,18:58:00,StopPoint:OCETGV INOUI-87741009,5,,0,0,
OCESN6438F3511446:2024-11-29T10:03:28Z,22:08:00,22:08:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN6438F3511448:2024-11-29T10:03:28Z,17:02:00,17:02:00,StopPoint:OCETGV INOUI-87741793,0,,0,1,
OCESN6438F3511448:2024-11-29T10:03:28Z,17:08:00,17:12:00,StopPoint:OCETGV INOUI-87741777,1,,0,0,
OCESN6438F3511448:2024-11-29T10:03:28Z,17:20:00,17:23:00,StopPoint:OCETGV INOUI-87741769,2,,0,0,
OCESN6438F3511448:2024-11-29T10:03:28Z,17:37:00,17:41:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6438F3511448:2024-11-29T10:03:28Z,18:03:00,18:14:00,StopPoint:OCETGV INOUI-87741645,4,,0,0,
OCESN6438F3511448:2024-11-29T10:03:28Z,18:53:00,18:58:00,StopPoint:OCETGV INOUI-87741009,5,,0,0,
OCESN6438F3511448:2024-11-29T10:03:28Z,22:08:00,22:08:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN6438F3520777:2024-11-29T10:03:28Z,16:55:00,16:55:00,StopPoint:OCETGV INOUI-87741793,0,,0,1,
OCESN6438F3520777:2024-11-29T10:03:28Z,17:01:00,17:08:00,StopPoint:OCETGV INOUI-87741777,1,,0,0,
OCESN6438F3520777:2024-11-29T10:03:28Z,17:15:00,17:18:00,StopPoint:OCETGV INOUI-87741769,2,,0,0,
OCESN6438F3520777:2024-11-29T10:03:28Z,17:31:00,17:41:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6438F3520777:2024-11-29T10:03:28Z,18:03:00,18:14:00,StopPoint:OCETGV INOUI-87741645,4,,0,0,
OCESN6438F3520777:2024-11-29T10:03:28Z,18:53:00,18:58:00,StopPoint:OCETGV INOUI-87741009,5,,0,0,
OCESN6438F3520777:2024-11-29T10:03:28Z,22:08:00,22:08:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN6438F3522343:2024-12-17T00:21:46Z,17:00:00,17:00:00,StopPoint:OCETGV INOUI-87741793,0,,0,1,
OCESN6438F3522343:2024-12-17T00:21:46Z,17:06:00,17:10:00,StopPoint:OCETGV INOUI-87741777,1,,0,0,
OCESN6438F3522343:2024-12-17T00:21:46Z,17:19:00,17:25:00,StopPoint:OCETGV INOUI-87741769,2,,0,0,
OCESN6438F3522343:2024-12-17T00:21:46Z,17:37:00,17:42:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6438F3522343:2024-12-17T00:21:46Z,18:03:00,18:14:00,StopPoint:OCETGV INOUI-87741645,4,,0,0,
OCESN6438F3522343:2024-12-17T00:21:46Z,18:47:00,18:56:00,StopPoint:OCETGV INOUI-87741009,5,,0,0,
OCESN6438F3522343:2024-12-17T00:21:46Z,22:04:00,22:04:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN6438F3532551:2024-12-13T00:25:35Z,17:02:00,17:02:00,StopPoint:OCETGV INOUI-87741793,0,,0,1,
OCESN6438F3532551:2024-12-13T00:25:35Z,17:08:00,17:12:00,StopPoint:OCETGV INOUI-87741777,1,,0,0,
OCESN6438F3532551:2024-12-13T00:25:35Z,17:20:00,17:23:00,StopPoint:OCETGV INOUI-87741769,2,,0,0,
OCESN6438F3532551:2024-12-13T00:25:35Z,17:37:00,17:41:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6438F3532551:2024-12-13T00:25:35Z,18:03:00,18:14:00,StopPoint:OCETGV INOUI-87741645,4,,0,0,
OCESN6438F3532551:2024-12-13T00:25:35Z,18:53:00,18:58:00,StopPoint:OCETGV INOUI-87741009,5,,0,0,
OCESN6438F3532551:2024-12-13T00:25:35Z,22:08:00,22:08:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN6438F3537361:2024-11-29T10:03:28Z,17:02:00,17:02:00,StopPoint:OCETGV INOUI-87741793,0,,0,1,
OCESN6438F3537361:2024-11-29T10:03:28Z,17:08:00,17:12:00,StopPoint:OCETGV INOUI-87741777,1,,0,0,
OCESN6438F3537361:2024-11-29T10:03:28Z,17:20:00,17:23:00,StopPoint:OCETGV INOUI-87741769,2,,0,0,
OCESN6438F3537361:2024-11-29T10:03:28Z,17:37:00,17:41:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6438F3537361:2024-11-29T10:03:28Z,18:03:00,18:14:00,StopPoint:OCETGV INOUI-87741645,4,,0,0,
OCESN6438F3537361:2024-11-29T10:03:28Z,18:53:00,18:58:00,StopPoint:OCETGV INOUI-87741009,5,,0,0,
OCESN6438F3537361:2024-11-29T10:03:28Z,22:10:00,22:10:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN6438F3653799:2024-11-29T10:03:28Z,18:06:00,18:06:00,StopPoint:OCETGV INOUI-87741793,0,,0,1,
OCESN6438F3653799:2024-11-29T10:03:28Z,18:13:00,18:20:00,StopPoint:OCETGV INOUI-87741777,1,,0,0,
OCESN6438F3653799:2024-11-29T10:03:28Z,18:27:00,18:30:00,StopPoint:OCETGV INOUI-87741769,2,,0,0,
OCESN6438F3653799:2024-11-29T10:03:28Z,18:43:00,18:47:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6438F3653799:2024-11-29T10:03:28Z,19:09:00,19:23:00,StopPoint:OCETGV INOUI-87741645,4,,0,0,
OCESN6438F3653799:2024-11-29T10:03:28Z,19:53:00,20:00:00,StopPoint:OCETGV INOUI-87741009,5,,0,0,
OCESN6438F3653799:2024-11-29T10:03:28Z,23:22:00,23:22:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN6439F3519178:2024-12-20T00:22:47Z,11:34:00,11:34:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6439F3519178:2024-12-20T00:22:47Z,14:41:00,14:45:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN6439F3519178:2024-12-20T00:22:47Z,15:18:00,15:29:00,StopPoint:OCETGV INOUI-87741645,2,,0,0,
OCESN6439F3519178:2024-12-20T00:22:47Z,15:49:00,15:52:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6439F3519178:2024-12-20T00:22:47Z,16:05:00,16:08:00,StopPoint:OCETGV INOUI-87741769,4,,0,0,
OCESN6439F3519178:2024-12-20T00:22:47Z,16:15:00,16:18:00,StopPoint:OCETGV INOUI-87741777,5,,0,0,
OCESN6439F3519178:2024-12-20T00:22:47Z,16:25:00,16:25:00,StopPoint:OCETGV INOUI-87741793,6,,1,0,
OCESN6439F3519219:2024-12-20T00:22:47Z,11:42:00,11:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6439F3519219:2024-12-20T00:22:47Z,14:41:00,14:45:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN6439F3519219:2024-12-20T00:22:47Z,15:15:00,15:26:00,StopPoint:OCETGV INOUI-87741645,2,,0,0,
OCESN6439F3519219:2024-12-20T00:22:47Z,15:50:00,15:55:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6439F3519219:2024-12-20T00:22:47Z,16:08:00,16:11:00,StopPoint:OCETGV INOUI-87741769,4,,0,0,
OCESN6439F3519219:2024-12-20T00:22:47Z,16:18:00,16:21:00,StopPoint:OCETGV INOUI-87741777,5,,0,0,
OCESN6439F3519219:2024-12-20T00:22:47Z,16:28:00,16:28:00,StopPoint:OCETGV INOUI-87741793,6,,1,0,
OCESN6439F3519548:2024-11-29T10:03:28Z,11:42:00,11:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6439F3519548:2024-11-29T10:03:28Z,14:41:00,14:45:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN6439F3519548:2024-11-29T10:03:28Z,15:14:00,15:26:00,StopPoint:OCETGV INOUI-87741645,2,,0,0,
OCESN6439F3519548:2024-11-29T10:03:28Z,15:50:00,15:55:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6439F3519548:2024-11-29T10:03:28Z,16:08:00,16:11:00,StopPoint:OCETGV INOUI-87741769,4,,0,0,
OCESN6439F3519548:2024-11-29T10:03:28Z,16:18:00,16:21:00,StopPoint:OCETGV INOUI-87741777,5,,0,0,
OCESN6439F3519548:2024-11-29T10:03:28Z,16:28:00,16:28:00,StopPoint:OCETGV INOUI-87741793,6,,1,0,
OCESN6439F3530646:2024-11-29T10:03:28Z,11:34:00,11:34:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6439F3530646:2024-11-29T10:03:28Z,14:41:00,14:45:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN6439F3530646:2024-11-29T10:03:28Z,15:16:00,15:29:00,StopPoint:OCETGV INOUI-87741645,2,,0,0,
OCESN6439F3530646:2024-11-29T10:03:28Z,15:49:00,15:52:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6439F3530646:2024-11-29T10:03:28Z,16:05:00,16:08:00,StopPoint:OCETGV INOUI-87741769,4,,0,0,
OCESN6439F3530646:2024-11-29T10:03:28Z,16:15:00,16:20:00,StopPoint:OCETGV INOUI-87741777,5,,0,0,
OCESN6439F3530646:2024-11-29T10:03:28Z,16:27:00,16:27:00,StopPoint:OCETGV INOUI-87741793,6,,1,0,
OCESN6439F3555434:2024-11-29T10:03:28Z,11:34:00,11:34:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6439F3555434:2024-11-29T10:03:28Z,14:41:00,14:45:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN6439F3555434:2024-11-29T10:03:28Z,15:17:00,15:29:00,StopPoint:OCETGV INOUI-87741645,2,,0,0,
OCESN6439F3555434:2024-11-29T10:03:28Z,15:49:00,15:52:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6439F3555434:2024-11-29T10:03:28Z,16:05:00,16:08:00,StopPoint:OCETGV INOUI-87741769,4,,0,0,
OCESN6439F3555434:2024-11-29T10:03:28Z,16:15:00,16:18:00,StopPoint:OCETGV INOUI-87741777,5,,0,0,
OCESN6439F3555434:2024-11-29T10:03:28Z,16:25:00,16:25:00,StopPoint:OCETGV INOUI-87741793,6,,1,0,
OCESN6439F3562472:2024-11-29T10:03:28Z,11:34:00,11:34:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6439F3562472:2024-11-29T10:03:28Z,14:41:00,14:45:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN6439F3562472:2024-11-29T10:03:28Z,15:16:00,15:44:00,StopPoint:OCETGV INOUI-87741645,2,,0,0,
OCESN6439F3562472:2024-11-29T10:03:28Z,16:05:00,16:08:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6439F3562472:2024-11-29T10:03:28Z,16:23:00,16:27:00,StopPoint:OCETGV INOUI-87741769,4,,0,0,
OCESN6439F3562472:2024-11-29T10:03:28Z,16:34:00,16:41:00,StopPoint:OCETGV INOUI-87741777,5,,0,0,
OCESN6439F3562472:2024-11-29T10:03:28Z,16:49:00,16:49:00,StopPoint:OCETGV INOUI-87741793,6,,1,0,
OCESN6442F3511442:2024-11-29T10:03:28Z,18:56:00,18:56:00,StopPoint:OCETGV INOUI-87741793,0,,0,1,
OCESN6442F3511442:2024-11-29T10:03:28Z,19:03:00,19:10:00,StopPoint:OCETGV INOUI-87741777,1,,0,0,
OCESN6442F3511442:2024-11-29T10:03:28Z,19:17:00,19:20:00,StopPoint:OCETGV INOUI-87741769,2,,0,0,
OCESN6442F3511442:2024-11-29T10:03:28Z,19:34:00,19:45:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6442F3511442:2024-11-29T10:03:28Z,20:02:00,20:16:00,StopPoint:OCETGV INOUI-87741645,4,,0,0,
OCESN6442F3511442:2024-11-29T10:03:28Z,20:48:00,20:52:00,StopPoint:OCETGV INOUI-87741009,5,,0,0,
OCESN6442F3511442:2024-11-29T10:03:28Z,23:54:00,23:54:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN6442F3511443:2024-12-10T00:24:35Z,19:05:00,19:05:00,StopPoint:OCETGV INOUI-87741793,0,,0,1,
OCESN6442F3511443:2024-12-10T00:24:35Z,19:12:00,19:17:00,StopPoint:OCETGV INOUI-87741777,1,,0,0,
OCESN6442F3511443:2024-12-10T00:24:35Z,19:25:00,19:28:00,StopPoint:OCETGV INOUI-87741769,2,,0,0,
OCESN6442F3511443:2024-12-10T00:24:35Z,19:41:00,19:45:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6442F3511443:2024-12-10T00:24:35Z,20:02:00,20:16:00,StopPoint:OCETGV INOUI-87741645,4,,0,0,
OCESN6442F3511443:2024-12-10T00:24:35Z,20:48:00,20:52:00,StopPoint:OCETGV INOUI-87741009,5,,0,0,
OCESN6442F3511443:2024-12-10T00:24:35Z,23:54:00,23:54:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN6442F3513319:2024-11-29T10:03:28Z,19:05:00,19:05:00,StopPoint:OCETGV INOUI-87741793,0,,0,1,
OCESN6442F3513319:2024-11-29T10:03:28Z,19:12:00,19:15:00,StopPoint:OCETGV INOUI-87741777,1,,0,0,
OCESN6442F3513319:2024-11-29T10:03:28Z,19:22:00,19:25:00,StopPoint:OCETGV INOUI-87741769,2,,0,0,
OCESN6442F3513319:2024-11-29T10:03:28Z,19:41:00,19:45:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6442F3513319:2024-11-29T10:03:28Z,20:02:00,20:16:00,StopPoint:OCETGV INOUI-87741645,4,,0,0,
OCESN6442F3513319:2024-11-29T10:03:28Z,20:48:00,20:52:00,StopPoint:OCETGV INOUI-87741009,5,,0,0,
OCESN6442F3513319:2024-11-29T10:03:28Z,23:54:00,23:54:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN6442F3531499:2024-11-29T10:03:28Z,18:57:00,18:57:00,StopPoint:OCETGV INOUI-87741793,0,,0,1,
OCESN6442F3531499:2024-11-29T10:03:28Z,19:04:00,19:11:00,StopPoint:OCETGV INOUI-87741777,1,,0,0,
OCESN6442F3531499:2024-11-29T10:03:28Z,19:20:00,19:28:00,StopPoint:OCETGV INOUI-87741769,2,,0,0,
OCESN6442F3531499:2024-11-29T10:03:28Z,19:41:00,19:45:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6442F3531499:2024-11-29T10:03:28Z,20:02:00,20:16:00,StopPoint:OCETGV INOUI-87741645,4,,0,0,
OCESN6442F3531499:2024-11-29T10:03:28Z,20:48:00,20:52:00,StopPoint:OCETGV INOUI-87741009,5,,0,0,
OCESN6442F3531499:2024-11-29T10:03:28Z,23:54:00,23:54:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN6443F3511436:2024-11-29T10:03:28Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6443F3511436:2024-11-29T10:03:28Z,17:36:00,17:52:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN6443F3511436:2024-11-29T10:03:28Z,18:40:00,18:51:00,StopPoint:OCETGV INOUI-87741645,2,,0,0,
OCESN6443F3511436:2024-11-29T10:03:28Z,19:09:00,19:13:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6443F3511436:2024-11-29T10:03:28Z,19:27:00,19:31:00,StopPoint:OCETGV INOUI-87741769,4,,0,0,
OCESN6443F3511436:2024-11-29T10:03:28Z,19:39:00,19:45:00,StopPoint:OCETGV INOUI-87741777,5,,0,0,
OCESN6443F3511436:2024-11-29T10:03:28Z,19:52:00,19:52:00,StopPoint:OCETGV INOUI-87741793,6,,1,0,
OCESN6443F3511438:2024-11-29T10:03:28Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6443F3511438:2024-11-29T10:03:28Z,17:36:00,17:52:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN6443F3511438:2024-11-29T10:03:28Z,18:39:00,18:50:00,StopPoint:OCETGV INOUI-87741645,2,,0,0,
OCESN6443F3511438:2024-11-29T10:03:28Z,19:07:00,19:12:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6443F3511438:2024-11-29T10:03:28Z,19:30:00,19:34:00,StopPoint:OCETGV INOUI-87741769,4,,0,0,
OCESN6443F3511438:2024-11-29T10:03:28Z,19:41:00,19:45:00,StopPoint:OCETGV INOUI-87741777,5,,0,0,
OCESN6443F3511438:2024-11-29T10:03:28Z,19:52:00,19:52:00,StopPoint:OCETGV INOUI-87741793,6,,1,0,
OCESN6443F3512194:2024-11-29T10:03:28Z,14:48:00,14:48:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6443F3512194:2024-11-29T10:03:28Z,17:40:00,18:04:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN6443F3512194:2024-11-29T10:03:28Z,18:48:00,18:59:00,StopPoint:OCETGV INOUI-87741645,2,,0,0,
OCESN6443F3512194:2024-11-29T10:03:28Z,19:23:00,19:28:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6443F3512194:2024-11-29T10:03:28Z,19:41:00,19:45:00,StopPoint:OCETGV INOUI-87741769,4,,0,0,
OCESN6443F3512194:2024-11-29T10:03:28Z,19:52:00,19:56:00,StopPoint:OCETGV INOUI-87741777,5,,0,0,
OCESN6443F3512194:2024-11-29T10:03:28Z,20:03:00,20:03:00,StopPoint:OCETGV INOUI-87741793,6,,1,0,
OCESN6443F3521695:2024-11-29T10:03:28Z,14:48:00,14:48:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6443F3521695:2024-11-29T10:03:28Z,17:36:00,17:52:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN6443F3521695:2024-11-29T10:03:28Z,18:40:00,18:51:00,StopPoint:OCETGV INOUI-87741645,2,,0,0,
OCESN6443F3521695:2024-11-29T10:03:28Z,19:10:00,19:14:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6443F3521695:2024-11-29T10:03:28Z,19:27:00,19:31:00,StopPoint:OCETGV INOUI-87741769,4,,0,0,
OCESN6443F3521695:2024-11-29T10:03:28Z,19:39:00,19:45:00,StopPoint:OCETGV INOUI-87741777,5,,0,0,
OCESN6443F3521695:2024-11-29T10:03:28Z,19:52:00,19:52:00,StopPoint:OCETGV INOUI-87741793,6,,1,0,
OCESN6443F3523823:2024-11-29T10:03:28Z,14:48:00,14:48:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6443F3523823:2024-11-29T10:03:28Z,17:36:00,17:52:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN6443F3523823:2024-11-29T10:03:28Z,18:37:00,18:51:00,StopPoint:OCETGV INOUI-87741645,2,,0,0,
OCESN6443F3523823:2024-11-29T10:03:28Z,19:09:00,19:16:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6443F3523823:2024-11-29T10:03:28Z,19:35:00,19:39:00,StopPoint:OCETGV INOUI-87741769,4,,0,0,
OCESN6443F3523823:2024-11-29T10:03:28Z,19:47:00,19:51:00,StopPoint:OCETGV INOUI-87741777,5,,0,0,
OCESN6443F3523823:2024-11-29T10:03:28Z,19:58:00,19:58:00,StopPoint:OCETGV INOUI-87741793,6,,1,0,
OCESN6443F3589282:2024-12-19T00:34:06Z,14:48:00,14:48:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6443F3589282:2024-12-19T00:34:06Z,17:40:00,18:04:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN6443F3589282:2024-12-19T00:34:06Z,18:48:00,18:59:00,StopPoint:OCETGV INOUI-87741645,2,,0,0,
OCESN6443F3589282:2024-12-19T00:34:06Z,19:23:00,19:28:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6443F3589282:2024-12-19T00:34:06Z,19:41:00,19:45:00,StopPoint:OCETGV INOUI-87741769,4,,0,0,
OCESN6443F3589282:2024-12-19T00:34:06Z,19:52:00,19:56:00,StopPoint:OCETGV INOUI-87741777,5,,0,0,
OCESN6443F3589282:2024-12-19T00:34:06Z,20:03:00,20:03:00,StopPoint:OCETGV INOUI-87741793,6,,1,0,
OCESN6443F3589283:2024-11-29T10:03:28Z,14:48:00,14:48:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6443F3589283:2024-11-29T10:03:28Z,17:36:00,17:52:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN6443F3589283:2024-11-29T10:03:28Z,18:40:00,18:51:00,StopPoint:OCETGV INOUI-87741645,2,,0,0,
OCESN6443F3589283:2024-11-29T10:03:28Z,19:08:00,19:13:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6443F3589283:2024-11-29T10:03:28Z,19:27:00,19:31:00,StopPoint:OCETGV INOUI-87741769,4,,0,0,
OCESN6443F3589283:2024-11-29T10:03:28Z,19:39:00,19:45:00,StopPoint:OCETGV INOUI-87741777,5,,0,0,
OCESN6443F3589283:2024-11-29T10:03:28Z,19:52:00,19:52:00,StopPoint:OCETGV INOUI-87741793,6,,1,0,
OCESN6443F3659128:2024-12-19T00:34:06Z,14:48:00,14:48:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6443F3659128:2024-12-19T00:34:06Z,17:36:00,17:52:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN6443F3659128:2024-12-19T00:34:06Z,18:40:00,18:51:00,StopPoint:OCETGV INOUI-87741645,2,,0,0,
OCESN6443F3659128:2024-12-19T00:34:06Z,19:08:00,19:13:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6443F3659128:2024-12-19T00:34:06Z,19:27:00,19:31:00,StopPoint:OCETGV INOUI-87741769,4,,0,0,
OCESN6443F3659128:2024-12-19T00:34:06Z,19:39:00,19:45:00,StopPoint:OCETGV INOUI-87741777,5,,0,0,
OCESN6443F3659128:2024-12-19T00:34:06Z,19:52:00,19:52:00,StopPoint:OCETGV INOUI-87741793,6,,1,0,
OCESN6443F3696813:2024-11-29T10:03:28Z,14:48:00,14:48:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6443F3696813:2024-11-29T10:03:28Z,17:36:00,17:52:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN6443F3696813:2024-11-29T10:03:28Z,18:40:00,18:51:00,StopPoint:OCETGV INOUI-87741645,2,,0,0,
OCESN6443F3696813:2024-11-29T10:03:28Z,19:08:00,19:13:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6443F3696813:2024-11-29T10:03:28Z,19:27:00,19:31:00,StopPoint:OCETGV INOUI-87741769,4,,0,0,
OCESN6443F3696813:2024-11-29T10:03:28Z,19:39:00,19:45:00,StopPoint:OCETGV INOUI-87741777,5,,0,0,
OCESN6443F3696813:2024-11-29T10:03:28Z,19:52:00,19:52:00,StopPoint:OCETGV INOUI-87741793,6,,1,0,
OCESN6446F3538249:2024-12-16T00:27:29Z,18:08:00,18:08:00,StopPoint:OCETGV INOUI-87741793,0,,0,1,
OCESN6446F3538249:2024-12-16T00:27:29Z,18:14:00,18:17:00,StopPoint:OCETGV INOUI-87741777,1,,0,0,
OCESN6446F3538249:2024-12-16T00:27:29Z,18:24:00,18:28:00,StopPoint:OCETGV INOUI-87741769,2,,0,0,
OCESN6446F3538249:2024-12-16T00:27:29Z,18:41:00,18:44:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6446F3538249:2024-12-16T00:27:29Z,19:09:00,19:27:00,StopPoint:OCETGV INOUI-87741645,4,,0,0,
OCESN6446F3538249:2024-12-16T00:27:29Z,20:07:00,20:11:00,StopPoint:OCETGV INOUI-87741009,5,,0,0,
OCESN6446F3538249:2024-12-16T00:27:29Z,23:22:00,23:22:00,StopPoint:OCETGV INOUI-87686006,6,,1,0,
OCESN6447F3518476:2024-12-20T00:22:47Z,15:46:00,15:46:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6447F3518476:2024-12-20T00:22:47Z,19:30:00,19:36:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN6447F3518476:2024-12-20T00:22:47Z,20:12:00,20:26:00,StopPoint:OCETGV INOUI-87741645,2,,0,0,
OCESN6447F3518476:2024-12-20T00:22:47Z,20:45:00,20:48:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6447F3518476:2024-12-20T00:22:47Z,21:02:00,21:07:00,StopPoint:OCETGV INOUI-87741769,4,,0,0,
OCESN6447F3518476:2024-12-20T00:22:47Z,21:14:00,21:17:00,StopPoint:OCETGV INOUI-87741777,5,,0,0,
OCESN6447F3518476:2024-12-20T00:22:47Z,21:24:00,21:24:00,StopPoint:OCETGV INOUI-87741793,6,,1,0,
OCESN6453F3517485:2024-12-18T00:22:08Z,17:10:00,17:10:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6453F3517485:2024-12-18T00:22:08Z,20:54:00,21:04:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN6453F3517485:2024-12-18T00:22:08Z,21:50:00,22:04:00,StopPoint:OCETGV INOUI-87741645,2,,0,0,
OCESN6453F3517485:2024-12-18T00:22:08Z,22:23:00,22:27:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6453F3517485:2024-12-18T00:22:08Z,22:39:00,22:42:00,StopPoint:OCETGV INOUI-87741769,4,,0,0,
OCESN6453F3517485:2024-12-18T00:22:08Z,22:50:00,22:53:00,StopPoint:OCETGV INOUI-87741777,5,,0,0,
OCESN6453F3517485:2024-12-18T00:22:08Z,23:00:00,23:00:00,StopPoint:OCETGV INOUI-87741793,6,,1,0,
OCESN6453F3517740:2024-12-16T00:27:29Z,19:22:00,19:22:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6453F3517740:2024-12-16T00:27:29Z,22:35:00,22:38:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN6453F3517740:2024-12-16T00:27:29Z,23:09:00,23:23:00,StopPoint:OCETGV INOUI-87741645,2,,0,0,
OCESN6453F3517740:2024-12-16T00:27:29Z,23:42:00,23:45:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN6453F3517740:2024-12-16T00:27:29Z,23:58:00,24:01:00,StopPoint:OCETGV INOUI-87741769,4,,0,0,
OCESN6453F3517740:2024-12-16T00:27:29Z,24:08:00,24:11:00,StopPoint:OCETGV INOUI-87741777,5,,0,0,
OCESN6453F3517740:2024-12-16T00:27:29Z,24:18:00,24:18:00,StopPoint:OCETGV INOUI-87741793,6,,1,0,
OCESN6453F3517741:2024-11-29T10:03:28Z,19:22:00,19:22:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6453F3517741:2024-11-29T10:03:28Z,22:35:00,22:38:00,StopPoint:OCETGV INOUI-87741009,1,,0,0,
OCESN6453F3517741:2024-11-29T10:03:28Z,23:09:00,23:23:00,StopPoint:OCETGV INOUI-87741645,2,,0,0,
OCESN6453F3517741:2024-11-29T10:03:28Z,23:42:00,23:45:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
